Date,AAPL,JNJ,MSFT,TSLA,XOM
2020-04-15,68.72566223144531,124.84916687011719,163.2699737548828,48.65533447265625,30.871959686279297
2020-04-16,69.271728515625,126.54865264892578,168.1714630126953,49.680667877197266,29.857643127441406
2020-04-17,68.3318099975586,128.53561401367188,169.65330505371094,50.259334564208984,32.96162033081055
2020-04-20,66.91346740722656,128.23971557617188,166.29063415527344,49.75733184814453,31.40581703186035
2020-04-21,64.84513854980469,126.55711364746094,159.41331481933594,45.781333923339844,31.238046646118164
2020-04-22,66.71290588378906,129.35577392578125,164.82777404785156,48.807334899902344,32.130340576171875
2020-04-23,66.45436096191406,131.48646545410156,162.8330078125,47.04199981689453,33.13703155517578
2020-04-24,68.37289428710938,130.93690490722656,165.80616760253906,48.34333419799805,33.35057067871094
2020-04-27,68.42119598388672,130.45492553710938,165.33123779296875,53.25,33.51072692871094
2020-04-28,67.3121337890625,128.00296020507812,161.3036346435547,51.27466583251953,34.2962532043457
2020-04-29,69.52304077148438,127.03062438964844,168.54188537597656,53.367332458496094,36.19524383544922
2020-04-30,70.98969268798828,126.86150360107422,170.23275756835938,52.12533187866211,35.44022750854492
2020-05-01,69.84679412841797,125.3818359375,165.82516479492188,46.75466537475586,32.90060043334961
2020-05-04,70.83505249023438,125.36490631103516,169.8813018798828,50.74599838256836,34.22761154174805
2020-05-05,71.89820098876953,126.40491485595703,171.70510864257812,51.2140007019043,34.18947982788086
2020-05-06,72.64000701904297,125.20431518554688,173.39593505859375,52.172000885009766,33.548858642578125
2020-05-07,73.39147186279297,124.78997039794922,174.40284729003906,52.00266647338867,33.73951721191406
2020-05-08,75.13829803466797,125.72848510742188,175.4287109375,54.62799835205078,35.219058990478516
2020-05-11,76.32064056396484,126.07515716552734,177.38558959960938,54.08599853515625,34.88349533081055
2020-05-12,75.44841003417969,124.40950012207031,173.36744689941406,53.96066665649414,34.300418853759766
2020-05-13,74.53743743896484,124.40103149414062,170.74571228027344,52.73066711425781,32.597835540771484
2020-05-14,74.99534606933594,124.83226013183594,171.4866485595703,53.55533218383789,32.88548278808594
2020-05-15,74.55199432373047,127.19974517822266,173.98489379882812,53.27799987792969,32.652252197265625
2020-05-18,76.3084945678711,127.26737213134766,175.64720153808594,54.242000579833984,35.24888610839844
2020-05-19,75.86756896972656,125.99911499023438,174.4313201904297,53.867332458496094,34.16048049926758
2020-05-20,77.3430404663086,124.8660659790039,176.85081481933594,54.37066650390625,35.2722053527832
2020-05-21,76.76644134521484,124.04592895507812,174.72662353515625,55.17333221435547,34.642494201660156
2020-05-22,77.26066589355469,122.91358947753906,174.80282592773438,54.45866775512695,34.673583984375
2020-05-26,76.73735046386719,123.07535552978516,172.9549102783203,54.591331481933594,35.692020416259766
2020-05-27,77.07167053222656,123.35631561279297,173.1835174560547,54.68199920654297,35.948577880859375
2020-05-28,77.10560607910156,125.12718963623047,172.79299926757812,53.72066879272461,35.01565933227539
2020-05-29,77.03050994873047,126.64261627197266,174.55516052246094,55.66666793823242,35.34994888305664
2020-06-01,77.97781372070312,125.3144760131836,174.15509033203125,59.87333297729492,35.97967529296875
2020-06-02,78.33881378173828,126.2169418334961,176.1363983154297,58.770668029785156,36.78043746948242
2020-06-03,78.77005767822266,126.55748748779297,176.56507873535156,58.86399841308594,38.28087615966797
2020-06-04,78.0916976928711,124.92283630371094,174.24085998535156,57.62533187866211,38.17204284667969
2020-06-05,80.3158187866211,125.40811920166016,178.3177490234375,59.04399871826172,41.2662353515625
2020-06-08,80.7906723022461,124.95690155029297,179.42269897460938,63.327999114990234,42.55677032470703
2020-06-09,83.34190368652344,124.26730346679688,180.79441833496094,62.711334228515625,41.60829544067383
2020-06-10,85.48605346679688,125.83385467529297,187.50035095214844,68.336669921875,39.37705993652344
2020-06-11,81.3818359375,119.93379211425781,177.4319305419922,64.85600280761719,35.90193176269531
2020-06-12,82.08446502685547,121.02354431152344,178.8321075439453,62.35200119018555,36.67158126831055
2020-06-15,83.099609375,120.25728607177734,179.97518920898438,66.05999755859375,36.64826583862305
2020-06-16,85.30194091796875,122.99018859863281,184.38552856445312,65.47533416748047,37.47235107421875
2020-06-17,85.18321228027344,122.61563110351562,185.02374267578125,66.11933135986328,36.25177001953125
2020-06-18,85.21714782714844,122.09626770019531,187.00506591796875,66.9306640625,36.477237701416016
2020-06-19,84.73014831542969,122.45386505126953,185.8905487060547,66.72666931152344,35.74645233154297
2020-06-22,86.94701385498047,122.07923889160156,191.0534210205078,66.28800201416016,36.08852005004883
2020-06-23,88.8028793334961,121.6280288696289,192.32986450195312,66.78533172607422,36.30619430541992
2020-06-24,87.2353515625,119.03984069824219,188.45294189453125,64.0566635131836,34.59584426879883
2020-06-25,88.3934326171875,118.91210174560547,190.83432006835938,65.73200225830078,35.11672592163086
2020-06-26,85.67747497558594,117.32854461669922,187.0145721435547,63.982666015625,33.911705017089844
2020-06-29,87.65206146240234,118.3757553100586,189.0244598388672,67.29000091552734,34.45589828491211
2020-06-30,88.3837661743164,119.72945404052734,193.8538818359375,71.98733520507812,34.766876220703125
2020-07-01,88.21656799316406,119.5166015625,194.98741149902344,74.64199829101562,33.98167419433594
2020-07-02,88.21656799316406,120.0188980102539,196.47340393066406,80.57733154296875,34.26932907104492
2020-07-06,90.57637023925781,121.73019409179688,200.70272827148438,91.43866729736328,34.510318756103516
2020-07-07,90.29532623291016,121.61952209472656,198.36898803710938,92.65733337402344,33.61628341674805
2020-07-08,92.3983154296875,121.97708129882812,202.73167419433594,91.05867004394531,33.53852462768555
2020-07-09,92.795654296875,121.3130111694336,204.1509552001953,92.9520034790039,32.154693603515625
2020-07-10,92.95800018310547,121.21084594726562,203.5318145751953,102.97666931152344,33.157588958740234
2020-07-13,92.52916717529297,123.6287612915039,197.24496459960938,99.80400085449219,33.16536331176758
2020-07-14,94.06037139892578,125.93598937988281,198.4642791748047,101.12000274658203,34.26154708862305
2020-07-15,94.7072525024414,126.22547149658203,198.16896057128906,103.06732940673828,34.6969108581543
2020-07-16,93.54188537597656,127.06832122802734,194.2444610595703,100.04266357421875,34.4248046875
2020-07-17,93.35292053222656,127.15351104736328,193.2537841796875,100.05599975585938,33.833953857421875
2020-07-20,95.32022857666016,127.3663101196289,201.56005859375,109.53333282470703,33.04096603393555
2020-07-21,94.00464630126953,127.48548126220703,198.84523010253906,104.55733489990234,34.71245193481445
2020-07-22,94.26872253417969,127.71536254882812,201.70291137695312,106.15533447265625,33.90392303466797
2020-07-23,89.97795867919922,127.37481689453125,192.9298858642578,100.87133026123047,33.97388458251953
2020-07-24,89.75503540039062,126.10621643066406,191.74876403808594,94.46666717529297,33.76398849487305
2020-07-27,91.88226318359375,125.30596160888672,194.17779541015625,102.63999938964844,34.26154708862305
2020-07-28,90.37285614013672,125.00800323486328,192.4346160888672,98.43267059326172,33.857276916503906
2020-07-29,92.10516357421875,124.7610855102539,194.37779235839844,99.94066619873047,34.2304573059082
2020-07-30,93.21964263916016,125.01649475097656,194.22535705566406,99.16600036621094,32.551185607910156
2020-07-31,102.97868347167969,124.09699249267578,195.28271484375,95.38400268554688,32.714454650878906
2020-08-03,105.5735092163086,125.4507064819336,206.26565551757812,99.0,32.84661865234375
2020-08-04,106.27853393554688,125.33999633789062,203.16986083984375,99.13333129882812,33.795082092285156
2020-08-05,106.66376495361328,126.34465789794922,202.83645629882812,99.00133514404297,34.09051513671875
2020-08-06,110.38519287109375,125.62098693847656,206.08468627929688,99.30533599853516,33.92723846435547
2020-08-07,107.87549591064453,126.51492309570312,202.39828491210938,96.84733581542969,33.771759033203125
2020-08-10,109.44343566894531,126.0296401977539,198.36898803710938,94.57133483886719,34.60361862182617
2020-08-11,106.18861389160156,125.12718963623047,193.73007202148438,91.6259994506836,34.96123504638672
2020-08-12,109.71771240234375,127.41741943359375,199.264404296875,103.65066528320312,34.953311920166016
2020-08-13,111.65943145751953,126.00408935546875,198.79762268066406,108.06666564941406,34.09711837768555
2020-08-14,111.5599365234375,126.20844268798828,198.9881591796875,110.04733276367188,34.247737884521484
2020-08-17,111.26868438720703,126.84695434570312,200.3026885986328,122.3759994506836,33.80379867553711
2020-08-18,112.19583892822266,127.78347778320312,201.45530700683594,125.80599975585938,33.63730239868164
2020-08-19,112.33663177490234,128.03890991210938,200.2330780029297,125.23533630371094,33.26470184326172
2020-08-20,114.82933044433594,128.9158172607422,204.8927459716797,133.45533752441406,32.75732421875
2020-08-21,120.74674224853516,130.05667114257812,203.40321350097656,136.6653289794922,32.511566162109375
2020-08-24,122.19093322753906,130.39950561523438,204.0429229736328,134.27999877929688,33.4708251953125
2020-08-25,121.18851470947266,130.32235717773438,206.6974334716797,134.8893280029297,32.408512115478516
2020-08-26,122.83655548095703,130.528076171875,211.16612243652344,143.54466247558594,31.71879768371582
2020-08-27,121.36813354492188,131.11085510253906,216.3509979248047,149.25,31.50475311279297
2020-08-28,121.1715087890625,131.67649841308594,218.5758056640625,147.55999755859375,32.25788497924805
2020-08-31,125.28071594238281,131.47938537597656,215.34840393066406,166.10667419433594,31.663305282592773
2020-09-01,130.27096557617188,129.85955810546875,217.00985717773438,158.35000610351562,31.258995056152344
2020-09-02,127.57193756103516,131.8393096923828,221.192138671875,149.1233367919922,31.068727493286133
2020-09-03,117.3584213256836,128.17117309570312,207.4899444580078,135.6666717529297,31.00530433654785
2020-09-04,117.43609619140625,127.34840393066406,204.57763671875,139.44000244140625,30.981517791748047
2020-09-08,109.53324127197266,126.20853424072266,193.51089477539062,110.06999969482422,30.268030166625977
2020-09-09,113.90213775634766,128.29971313476562,201.7512969970703,122.09333038330078,30.085683822631836
2020-09-10,110.18373107910156,125.90853881835938,196.09854125976562,123.77999877929688,29.332551956176758
2020-09-11,108.73713684082031,126.65421295166016,194.8190460205078,124.23999786376953,29.253280639648438
2020-09-14,111.9992446899414,127.14271545410156,196.13673400878906,139.8733367919922,29.063011169433594
2020-09-15,112.17399597167969,127.60549926757812,199.3545684814453,149.9199981689453,28.753829956054688
2020-09-16,108.86334228515625,127.1855697631836,195.79296875,147.25332641601562,29.974699020385742
2020-09-17,107.12548828125,126.13140869140625,193.74957275390625,141.14332580566406,29.966768264770508
2020-09-18,103.72745513916016,127.8540267944336,191.3433837890625,147.38333129882812,29.483179092407227
2020-09-21,106.87307739257812,124.35730743408203,193.39625549316406,149.79666137695312,28.880678176879883
2020-09-22,108.55267333984375,123.59454345703125,198.05596923828125,141.41000366210938,28.167179107666016
2020-09-23,103.99928283691406,123.79166412353516,191.53427124023438,126.78666687011719,27.26342010498047
2020-09-24,105.06725311279297,123.9887924194336,194.0169219970703,129.26333618164062,27.207921981811523
2020-09-25,109.00897979736328,124.83727264404297,198.43792724609375,135.77999877929688,27.461612701416016
2020-09-28,111.61090087890625,126.0799789428711,199.9847869873047,140.39999389648438,27.992774963378906
2020-09-29,110.76625061035156,126.03713989257812,197.90321350097656,139.69000244140625,27.176219940185547
2020-09-30,112.43612670898438,127.5969467163086,200.83460998535156,143.00332641601562,27.215856552124023
2020-10-01,113.38758087158203,126.25997924804688,202.86849975585938,149.3866729736328,26.264528274536133
2020-10-02,109.72740936279297,125.33433532714844,196.8815155029297,138.3633270263672,26.145610809326172
2020-10-05,113.10604095458984,127.0398941040039,200.8823699951172,141.89332580566406,26.748117446899414
2020-10-06,109.86334228515625,125.35148620605469,196.61416625976562,137.9933319091797,26.47064781188965
2020-10-07,111.72740936279297,126.73992919921875,200.35719299316406,141.76666259765625,26.557851791381836
2020-10-08,111.6206283569336,127.60549926757812,201.07330322265625,141.97332763671875,27.953134536743164
2020-10-09,113.56234741210938,129.38821411132812,206.0672149658203,144.6666717529297,27.5408878326416
2020-10-12,120.7759017944336,130.13385009765625,211.4048309326172,147.43333435058594,27.453689575195312
2020-10-13,117.57202911376953,127.15128326416016,212.7989501953125,148.88333129882812,27.128650665283203
2020-10-14,117.65940856933594,126.9284896850586,210.88925170898438,153.76666259765625,27.073156356811523
2020-10-15,117.19340515136719,126.1485366821289,209.743408203125,149.6266632080078,27.310991287231445
2020-10-16,115.55262756347656,126.9284896850586,209.743408203125,146.55667114257812,27.033517837524414
2020-10-19,112.60118103027344,123.68881225585938,204.5489501953125,143.61000061035156,26.494430541992188
2020-10-20,114.08661651611328,123.88592529296875,204.95960998535156,140.64666748046875,26.716405868530273
2020-10-21,113.46526336669922,123.35456848144531,205.10284423828125,140.8800048828125,26.288311004638672
2020-10-22,112.37788391113281,124.34017944335938,205.18875122070312,141.92999267578125,27.63602066040039
2020-10-23,111.6885757446289,124.477294921875,206.46824645996094,140.2100067138672,27.081083297729492
2020-10-26,111.69830322265625,123.38887023925781,200.59588623046875,140.0933380126953,26.438936233520508
2020-10-27,113.20313262939453,122.68607330322266,203.62277221679688,141.55999755859375,26.018768310546875
2020-10-28,107.96043395996094,118.58084869384766,193.5299835205078,135.33999633789062,25.02780532836914
2020-10-29,111.9604263305664,117.57809448242188,195.47789001464844,136.94332885742188,26.137683868408203
2020-10-30,105.68862915039062,117.509521484375,193.3294677734375,129.34666442871094,25.860210418701172
2020-11-02,105.60120391845703,118.8636703491211,193.19577026367188,133.50332641601562,26.946313858032227
2020-11-03,107.22257232666016,118.7008285522461,197.11068725585938,141.3000030517578,26.486507415771484
2020-11-04,111.6011962890625,119.47216033935547,206.62103271484375,140.32666015625,26.343807220458984
2020-11-05,115.56233215332031,119.78072357177734,213.20953369140625,146.02999877929688,26.296236038208008
2020-11-06,115.43102264404297,121.91472625732422,213.6201171875,143.31666564941406,25.987056732177734
2020-11-09,113.12611389160156,125.19721221923828,208.53076171875,140.4199981689453,29.277067184448242
2020-11-10,112.78573608398438,127.08273315429688,201.48388671875,136.7866668701172,29.92658233642578
2020-11-11,116.20909118652344,126.67133331298828,206.77381896972656,139.0433349609375,29.618057250976562
2020-11-12,115.93675231933594,127.09984588623047,205.71388244628906,137.25332641601562,28.603181838989258
2020-11-13,115.98538208007812,128.4711456298828,206.73561096191406,136.1666717529297,29.293304443359375
2020-11-16,116.9968490600586,129.28530883789062,207.42306518554688,136.02999877929688,30.982051849365234
2020-11-17,116.11183166503906,127.99980163574219,204.77818298339844,147.20333862304688,31.396121978759766
2020-11-18,114.78916931152344,126.30279541015625,202.0784454345703,162.2133331298828,30.210742950439453
2020-11-19,115.3824234008789,126.105712890625,203.36129760742188,166.42333984375,30.365007400512695
2020-11-20,114.11811828613281,125.43721771240234,201.41786193847656,163.20333862304688,29.991533279418945
2020-11-23,110.72393798828125,124.15992736816406,201.14979553222656,173.9499969482422,31.956321716308594
2020-11-24,112.00769805908203,124.15992736816406,204.7398223876953,185.1266632080078,34.08350372314453
2020-11-25,112.84408569335938,123.99596405029297,204.74942016601562,191.3333282470703,33.13357925415039
2020-11-27,113.38870239257812,124.27215576171875,206.05142211914062,195.25332641601562,32.63019943237305
2020-11-30,115.78116607666016,124.85896301269531,204.94093322753906,189.1999969482422,30.957691192626953
2020-12-01,119.35037994384766,127.24951171875,206.9896697998047,194.9199981689453,31.258092880249023
2020-12-02,119.70050048828125,127.84497833251953,206.18545532226562,189.60667419433594,32.427223205566406
2020-12-03,119.56436157226562,128.58717346191406,205.10366821289062,197.7933349609375,32.64645004272461
2020-12-04,118.89327239990234,129.68313598632812,205.21853637695312,199.67999267578125,33.839935302734375
2020-12-07,120.35211181640625,128.56124877929688,205.1515655517578,213.9199981689453,33.2066535949707
2020-12-08,120.96480560302734,130.78773498535156,206.79818725585938,216.6266632080078,34.294593811035156
2020-12-09,118.43621063232422,132.1254425048828,202.76773071289062,201.4933319091797,34.74925994873047
2020-12-10,119.85610961914062,131.3919219970703,201.54229736328125,209.02333068847656,35.73164749145508
2020-12-11,119.04889678955078,131.9960174560547,204.1654052734375,203.3300018310547,35.5611572265625
2020-12-14,118.43621063232422,128.64755249023438,205.0653839111328,213.27667236328125,34.278358459472656
2020-12-15,124.36872100830078,129.94207763671875,204.9983367919922,211.0833282470703,34.94409942626953
2020-12-16,124.30062866210938,129.16534423828125,209.92872619628906,207.58999633789062,35.47996139526367
2020-12-17,125.16618347167969,132.57418823242188,210.06271362304688,218.63333129882812,35.30134582519531
2020-12-18,123.18220520019531,133.34231567382812,209.2681427001953,231.6666717529297,34.69242477416992
2020-12-21,124.70909881591797,132.0564422607422,213.0975799560547,216.6199951171875,34.05914306640625
2020-12-22,128.25889587402344,131.7975311279297,214.38998413085938,213.44667053222656,33.48269271850586
2020-12-23,127.36412048339844,131.12437438964844,211.59449768066406,215.32666015625,33.913002014160156
2020-12-24,128.34642028808594,131.58177185058594,213.25074768066406,220.58999633789062,33.77498245239258
2020-12-28,132.93682861328125,132.20309448242188,215.3665313720703,221.22999572753906,33.888648986816406
2020-12-29,131.16677856445312,133.0229949951172,214.5910186767578,221.99667358398438,33.507057189941406
2020-12-30,130.04833984375,134.6713104248047,212.2263641357422,231.5933380126953,33.77498245239258
2020-12-31,129.04661560058594,135.819091796875,212.9348602294922,235.22332763671875,33.46646499633789
2021-01-04,125.85670471191406,135.05966186523438,208.4065399169922,243.2566680908203,33.69379806518555
2021-01-05,127.41278839111328,136.64759826660156,208.60757446289062,245.0366668701172,35.317588806152344
2021-01-06,123.12385559082031,137.9334716796875,203.19851684570312,251.9933319091797,36.21879196166992
2021-01-07,127.32523345947266,138.3994598388672,208.98092651367188,272.0133361816406,36.50295639038086
2021-01-08,128.42420959472656,138.11468505859375,210.25421142578125,293.3399963378906,36.90890121459961
2021-01-11,125.43851470947266,137.5364227294922,208.21505737304688,270.39666748046875,38.029327392578125
2021-01-12,125.26344299316406,136.46636962890625,205.7642364501953,283.14666748046875,38.87369918823242
2021-01-13,127.29605102539062,136.2592315673828,207.11407470703125,284.8033447265625,39.31212615966797
2021-01-14,125.37042999267578,138.64109802246094,203.93572998046875,281.6666564941406,40.84660339355469
2021-01-15,123.64901733398438,138.3390655517578,203.5814666748047,275.38665771484375,38.881813049316406
2021-01-19,124.32008361816406,140.4793243408203,207.2098846435547,281.51666259765625,39.65312194824219
2021-01-20,128.40475463867188,140.13409423828125,214.77297973632812,283.48333740234375,40.21333694458008
2021-01-21,133.11184692382812,139.5731201171875,215.37608337402344,281.663330078125,39.06044006347656
2021-01-22,135.25143432617188,141.14381408691406,216.31430053710938,282.21331787109375,38.50834655761719
2021-01-25,138.9957275390625,143.24093627929688,219.74160766601562,293.6000061035156,38.07803726196289
2021-01-26,139.22914123535156,147.1243896484375,222.4221954345703,294.36334228515625,37.24177932739258
2021-01-27,138.15931701660156,144.880615234375,222.9678955078125,288.0533447265625,36.81959533691406
2021-01-28,133.32582092285156,145.98526000976562,228.7407684326172,278.4766540527344,37.39604568481445
2021-01-29,128.3367156982422,140.78131103515625,222.0679931640625,264.510009765625,36.40553283691406
2021-02-01,130.456787109375,140.4188995361328,229.43003845214844,279.9366760253906,36.47047805786133
2021-02-02,131.28347778320312,139.158935546875,229.2959747314453,290.92999267578125,37.04692840576172
2021-02-03,130.26234436035156,138.51168823242188,232.63714599609375,284.89666748046875,38.50022506713867
2021-02-04,133.61758422851562,139.7975311279297,231.6893768310547,283.3299865722656,39.23905563354492
2021-02-05,133.20362854003906,141.9204864501953,231.87130737304688,284.07666015625,40.5543327331543
2021-02-08,133.34971618652344,142.32614135742188,232.12974548339844,287.8066711425781,42.2999153137207
2021-02-09,132.47311401367188,143.49114990234375,233.37432861328125,283.1533203125,41.80449676513672
2021-02-10,131.86927795410156,143.9571533203125,232.46487426757812,268.2733459472656,42.20907974243164
2021-02-11,131.6160125732422,143.30996704101562,234.0636444091797,270.5533447265625,41.1522102355957
2021-02-12,131.84979248046875,143.75869750976562,234.5422821044922,272.0400085449219,41.71367645263672
2021-02-16,129.7264862060547,142.45556640625,233.30731201171875,265.40667724609375,42.968719482421875
2021-02-17,127.43756103515625,142.9647216796875,234.32444763183594,266.04998779296875,43.637535095214844
2021-02-18,126.33697509765625,143.03379821777344,233.93099975585938,262.4599914550781,42.95220184326172
2021-02-19,126.49280548095703,140.6519317626953,231.22508239746094,260.4333190917969,43.241188049316406
2021-02-22,122.72344207763672,140.56504821777344,225.0263214111328,238.1666717529297,44.834774017333984
2021-02-23,122.58706665039062,139.3232879638672,223.83645629882812,232.94667053222656,45.45404052734375
2021-02-24,122.09033203125,141.1903076171875,225.064697265625,247.33999633789062,46.81642150878906
2021-02-25,117.8437271118164,141.33792114257812,219.72955322265625,227.4066619873047,46.04026794433594
2021-02-26,118.10670471191406,137.60389709472656,222.98248291015625,225.1666717529297,44.8925666809082
2021-03-01,124.4668960571289,138.35073852539062,227.35801696777344,239.47666931152344,46.5687141418457
2021-03-02,121.8663330078125,138.0901641845703,224.41220092773438,228.81333923339844,46.296234130859375
2021-03-03,118.88591003417969,135.65872192382812,218.3573760986328,217.73333740234375,46.66780090332031
2021-03-04,117.0060806274414,132.9232940673828,217.56092834472656,207.14666748046875,48.476036071777344
2021-03-05,118.26254272460938,135.55450439453125,222.2340087890625,199.31666564941406,50.30906677246094
2021-03-08,113.33411407470703,136.6833953857422,218.19424438476562,187.6666717529297,50.2595329284668
2021-03-09,117.94111633300781,136.9438934326172,224.32583618164062,224.52667236328125,49.48339080810547
